,city_development_index,training_hours,company_size,experience,education_level,company_type_Early Stage Startup,company_type_Funded Startup,company_type_NGO,company_type_Other,company_type_Public Sector,company_type_Pvt Ltd,target
3369,0.624,111.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3370,0.91,111.0,4.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3371,0.8066023557118456,13.0,1.790486388362968,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3372,0.939,69.0,2.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3373,0.6217666718372186,57.21995542420474,2.780044575795256,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3374,0.92,83.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3375,0.6637663583921523,101.53738322151555,2.462616778484429,14.07476644303114,2.462616778484429,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3376,0.92,104.0,2.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3377,0.9102729852610956,10.0,2.2701948538584573,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3378,0.91,66.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3379,0.939,112.0,2.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3380,0.899,42.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3381,0.555,12.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3382,0.92,59.0,2.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3383,0.624,32.39236115189254,2.784722303785069,10.0,3.0,0.6076388481074655,0.0,0.0,0.0,0.3923611518925345,0.0,1.0
3384,0.899,44.0,3.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3385,0.7759999999999999,42.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3386,0.91,140.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3387,0.89,24.0,2.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3388,0.624,11.0,5.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3389,0.624,12.248439929648924,0.0,3.751560070351075,2.248439929648925,0.2484399296489248,0.0,0.0,0.7515600703510752,0.0,0.0,1.0
3390,0.8959999999999999,29.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3391,0.9179851049757842,34.0,2.0,2.201489502421586,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3392,0.89,108.0,0.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3393,0.92,28.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3394,0.92,92.0,7.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3395,0.939,21.0,3.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3396,0.64,56.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3397,0.89,6.0,2.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3398,0.92,42.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3399,0.92,50.0,3.0,21.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3400,0.926,5.0,7.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3401,0.91,163.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3402,0.897,16.0,1.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3403,0.804,79.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3404,0.802,19.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3405,0.897,15.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3406,0.923,10.0,3.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3407,0.9070587151614382,76.76125204932717,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3408,0.647,74.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3409,0.8270000000000001,192.0,1.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3410,0.855,36.0,3.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3411,0.7919396108132315,39.0,1.567363550044701,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3412,0.527,96.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3413,0.624,26.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3414,0.92,21.815316713218543,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3415,0.939,51.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3416,0.8270000000000001,48.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3417,0.624,72.0,6.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3418,0.738,48.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3419,0.939,77.59070395834918,2.409296041650816,7.0,2.409296041650816,0.0,0.0,0.4092960416508159,0.0,0.0,0.5907039583491841,1.0
3420,0.92,77.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3421,0.91,54.0,4.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3422,0.855,130.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3423,0.92,109.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3424,0.804,53.0,2.0,2.971616546328739,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3425,0.9172288252932936,32.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3426,0.848,19.0,3.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3427,0.92,194.0,5.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3428,0.802,47.0,3.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3429,0.926,278.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3430,0.579,83.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3431,0.5573147014790788,78.0,2.0,1.312522695660606,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3432,0.624,58.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3433,0.624,105.0,3.0,12.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3434,0.624,27.492848635483806,2.0,0.5071513645161949,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3435,0.743,94.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3436,0.92,90.0,6.0,21.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3437,0.6446825022772571,48.0,2.7205067259830127,18.72050672598301,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3438,0.92,100.0,4.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3439,0.810903624323571,101.62879816743204,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3440,0.6428617830581463,168.0,1.928282193695261,2.071717806304739,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3441,0.624,53.0,2.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3442,0.91,4.0,6.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3443,0.865,63.0,2.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3444,0.6261031480952411,21.0,2.0,4.0,1.018130587027941,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3445,0.682,13.0,2.0,2.5487612695086077,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3446,0.8095343211268797,65.46414150787025,2.0,16.071716984259492,2.535858492129747,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3447,0.7290793081222924,13.0,2.0,3.0,2.0,0.0,0.5451112202498164,0.0,0.0,0.0,0.4548887797501836,1.0
3448,0.754,96.0,3.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3449,0.92,21.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3450,0.624,38.49389011696836,5.0,8.75305494151582,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3451,0.8810861470156147,45.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3452,0.925,30.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3453,0.926,22.0,7.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3454,0.924,184.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3455,0.7947166366590322,314.0,6.083915153390681,7.916084846609319,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3456,0.836,116.0,2.0,17.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3457,0.926,27.0,7.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3458,0.7776186492516266,186.14851257694585,6.537128144236457,8.925743711527087,1.4628718557635434,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3459,0.624,4.0,2.6008538829297208,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3460,0.92,55.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3461,0.775,12.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3462,0.897,112.0,7.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3463,0.8959999999999999,21.0,5.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3464,0.855,9.0,2.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3465,0.722,13.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3466,0.91,196.0,2.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3467,0.92,204.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3468,0.682,35.0,6.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3469,0.7850822445671111,89.54419677218618,2.0,14.544196772186186,2.5441967721861856,0.0,0.0,0.0,0.0,0.5441967721861858,0.4558032278138142,1.0
3470,0.92,24.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3471,0.624,96.0,2.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3472,0.91,42.0,6.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3473,0.624,43.00424110374625,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3474,0.92,56.0,7.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3475,0.91,8.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3476,0.743,32.0,7.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3477,0.897,100.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3478,0.6670073848737962,134.66917396250926,2.0,5.33082603749074,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3479,0.8056797348111527,33.793890730478104,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3480,0.926,34.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3481,0.74,51.0,5.0,16.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3482,0.926,28.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3483,0.624,88.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3484,0.926,14.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3485,0.92,35.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3486,0.939,9.0,6.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3487,0.6984573355305695,129.4182996378122,6.581700362187812,15.745101086563436,2.581700362187812,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3488,0.92,6.0,3.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3489,0.895,94.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3490,0.9132773983568478,62.0,2.0,3.6722601643152153,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3491,0.767,71.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3492,0.926,40.0,1.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3493,0.8155304986650996,25.0,2.0,5.629334345390966,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3494,0.764,7.0,1.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3495,0.8700317084109601,94.0,2.0,2.3265901411048366,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3496,0.9167087511513538,40.93905094724729,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3497,0.92,16.0,7.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3498,0.926,132.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3499,0.8369250985341187,55.0,1.637227504515802,4.0,2.0,0.0,0.0,0.0,0.0,0.637227504515802,0.362772495484198,1.0
3500,0.92,14.0,5.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3501,0.924,25.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3502,0.884,39.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3503,0.897,7.0,7.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3504,0.92,53.0,6.0,15.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3505,0.5579999999999999,38.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3506,0.7657514171060051,129.79635627587643,6.203643724123566,14.6109311723707,2.2036437241235665,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3507,0.9194917775617564,34.0,2.10164448764874,21.0,2.0508222438243697,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3508,0.915,128.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3509,0.923,160.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3510,0.6926640359210929,334.53548897956284,0.8032334693442622,3.7322555102185793,2.2677444897814207,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3511,0.727,110.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3512,0.624,44.167457367067286,6.167457367067287,7.502372101201862,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3513,0.855,4.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3514,0.7659999999999999,17.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3515,0.913,82.0,2.0,21.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3516,0.899,8.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3517,0.645,96.0,2.0,13.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3518,0.92,74.0,2.0,11.088597613842769,2.088597613842766,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3519,0.915,46.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3520,0.92,100.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3521,0.624,14.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3522,0.878,6.0,2.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3523,0.91,119.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3524,0.624,101.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3525,0.92,25.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3526,0.624,43.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3527,0.64,164.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3528,0.92,78.0,2.0,9.651056454648222,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3529,0.847,35.0,7.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3530,0.6106041701958049,24.0,1.404629786480218,10.0,2.0,0.297685106759891,0.0,0.0,0.0,0.0,0.702314893240109,1.0
3531,0.939,41.0,1.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3532,0.624,27.18632532222469,2.0,0.8136746777753154,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3533,0.92,118.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3534,0.900563992978167,9.0,0.8882862158452103,15.888286215845213,2.0,0.0,0.8882862158452103,0.0,0.0,0.0,0.1117137841547897,1.0
3535,0.926,200.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3536,0.6979153709337687,114.9662185883389,7.0,6.48310929416945,2.5168907058305496,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3537,0.624,26.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3538,0.926,65.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3539,0.624,25.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3540,0.8024880637418039,51.24403187090194,0.7559681290980595,1.0,2.0,0.0,0.0,0.0,0.7559681290980595,0.0,0.2440318709019404,1.0
3541,0.7616304550985474,110.48122536747744,3.037549265045123,12.0,2.518774632522561,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3542,0.91,11.0,7.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3543,0.872338379540587,36.52957356066015,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3544,0.92,35.0,3.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3545,0.624,53.9652294257326,7.0,7.517385287133697,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3546,0.92,14.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3547,0.92,180.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3548,0.624,14.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3549,0.91,25.0,2.0,21.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3550,0.7256318625677565,61.48786628491043,2.5121337150895657,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3551,0.624,20.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3552,0.4900894809325404,55.0,2.0,3.0490393798815942,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3553,0.92,196.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3554,0.802,87.0,2.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3555,0.555,25.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3556,0.727,94.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3557,0.698,152.0,2.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3558,0.884,25.0,3.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3559,0.698,23.0,2.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3560,0.855,43.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3561,0.92,27.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3562,0.884,26.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3563,0.7258880718767969,112.43575112307497,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3564,0.624,28.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3565,0.698,6.0,2.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3566,0.92,140.0,1.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3567,0.855,14.0,7.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3568,0.91,44.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3569,0.92,219.90374231351103,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3570,0.624,5.609638134786716,2.390361865213283,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3571,0.5775867455005629,20.088328406214817,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3572,0.926,128.0,2.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3573,0.926,56.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3574,0.926,108.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3575,0.92,48.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3576,0.92,320.0,7.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3577,0.92,80.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3578,0.924,37.0,3.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3579,0.7976198880302915,151.10252353125864,2.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3580,0.923,46.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3581,0.55,23.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3582,0.624,45.022651527900216,7.0,5.977348472099787,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3583,0.624,84.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3584,0.8239348594732185,48.0,2.0,2.0,2.324544393671559,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3585,0.924,28.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3586,0.624,21.0,7.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3587,0.939,16.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3588,0.913,3.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3589,0.855,66.0,3.0,21.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3590,0.691,96.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3591,0.698,21.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3592,0.92,62.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3593,0.92,78.0,5.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3594,0.92,34.0,3.0,21.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3595,0.92,8.0,2.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3596,0.6384646222368484,6.0,2.0,9.945001436361792,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3597,0.563,43.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3598,0.926,54.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3599,0.762,83.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3600,0.92,20.0,6.626365489023387,10.0,2.1868172554883065,0.0,0.0,0.0,0.0,0.1868172554883065,0.8131827445116935,1.0
3601,0.5798824020281559,78.0,2.0,4.596183756376273,1.5961837563762722,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3602,0.624190929080688,19.52720764942365,2.0,15.0,2.472792350576343,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3603,0.7769306840270279,43.0,5.814418673231016,8.814418673231016,2.8144186732310152,0.0,0.0,0.0,0.0,0.1855813267689846,0.8144186732310154,1.0
3604,0.624,40.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3605,0.624,162.0,2.7781592467720064,8.443681506455988,2.7781592467720064,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3606,0.802,170.0,2.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3607,0.91,302.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3608,0.5880689098021554,26.0,1.2015313289367873,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3609,0.92,86.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3610,0.8789640554542727,75.68154587465358,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3611,0.926,12.0,4.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3612,0.698,112.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3613,0.926,52.0,2.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3614,0.91,66.0,4.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3615,0.92,165.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3616,0.9298822256901322,34.47988285841409,1.0402342831718183,15.959765716828182,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3617,0.925,21.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3618,0.698,111.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3619,0.855,17.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3620,0.92,76.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3621,0.836,24.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3622,0.9070641912213148,122.0,2.0,2.937298646428194,1.0627013535718062,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3623,0.887,6.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
